Song Name,Spotify Link,Album Art Link
havin' fun dion,https://open.spotify.com/track/5MwAvp85J0t4PDqcQ0DLNQ,https://i.scdn.co/image/ab67616d0000b273605566683bef0b421bf8bf52
cherished memories eddiecochran,https://open.spotify.com/track/1Wf7HsRFexoIwO7oJbF5J2,https://i.scdn.co/image/ab67616d0000b27328f2e92d03da8db9d553a32a
i'll be there bobbydarin,https://open.spotify.com/track/16AaO3x5uTWBvrb3bqgQdZ,https://i.scdn.co/image/ab67616d0000b27377516848b7afc9a110b359b3
lost for sure dion,https://open.spotify.com/track/5oYa4kbTJBEIt2jIq9Zx7M,https://i.scdn.co/image/ab67616d0000b2732f7c5fe68469256a9e3d933b
you should know themarvelettes,https://open.spotify.com/track/67v7OnXLkx8X3QX8CiQ5XS,https://i.scdn.co/image/ab67616d0000b273a2530cb735e674846ce1153d
love again eddiecochran,https://open.spotify.com/track/4sx6NRwL6Ol3V6m9exwGlQ,https://i.scdn.co/image/ab67616d0000b273a53643fc03785efb9926443d
"hi-lilli, hi-lo shelleyfabares",https://open.spotify.com/track/1kbkmTWfkRsdullIQ4R6sQ,https://i.scdn.co/image/ab67616d0000b273d359e4e358f8ac48558d9f83
dreamer thelettermen,https://open.spotify.com/track/3YD8fkJwDBX97aPT6Opq1t,https://i.scdn.co/image/ab67616d0000b2732fdfd160d2803cbad91842c3
two wrongs don't make a right marywells,https://open.spotify.com/track/3z6DZg3eptREy6E0ssqnM8,https://i.scdn.co/image/ab67616d0000b273cf4d22ad9c333df3e061047c
lonely eddiecochran,https://open.spotify.com/track/3oAWTk92mZBxKBOKf8mR5v,https://i.scdn.co/image/ab67616d0000b27324c50e31cea9cf898d05448c
little angel eddiecochran,https://open.spotify.com/track/3oAWTk92mZBxKBOKf8mR5v,https://i.scdn.co/image/ab67616d0000b27324c50e31cea9cf898d05448c
your heart belongs to me thesupremes,https://open.spotify.com/track/20HpRfGcg3neSqboaQHvLC,https://i.scdn.co/image/ab67616d0000b273d0bfa26307c3575b4282fb21
boll weevil song eddiecochran,https://open.spotify.com/track/4fPa1CIDsiWJCdEmvOdwho,https://i.scdn.co/image/ab67616d0000b27328f2e92d03da8db9d553a32a
what's a matter baby (is it hurting you) timiyuro,https://open.spotify.com/track/5w0dh39SYz1ei2tCs7X7Fo,https://i.scdn.co/image/ab67616d0000b273892f44a91a252a3ee2ecd743
run to her littleeva,https://open.spotify.com/track/1i93Ig32IZ4xOC9yya8Hus,https://i.scdn.co/image/ab67616d0000b273d7236f14544b3db88ed3f22b
king without a queen dion,https://open.spotify.com/track/4K5ZOgiiYXdMgrjBNPV1t1,https://i.scdn.co/image/ab67616d0000b2732f7c5fe68469256a9e3d933b
remember you're mine patboone,https://open.spotify.com/track/4GmRoRNkuUCpOfqA9XvB8N,https://i.scdn.co/image/ab67616d0000b273d45a035dd41e95e048e5e2a8
lessons in love cliffrichard&theshadows,https://open.spotify.com/track/5yba7vPDvRGqV1LfhgnuLL,https://i.scdn.co/image/ab67616d0000b273cc7509b5d760f667d75e6bdc
if dreams came true patboone,https://open.spotify.com/track/3bOkX6Yz6Pe4NByWzuJY6G,https://i.scdn.co/image/ab67616d0000b273d45a035dd41e95e048e5e2a8
don't forbid me patboone,https://open.spotify.com/track/5XjPPdhCGeAEecJlxAJt3M,https://i.scdn.co/image/ab67616d0000b2732f9949fe965ab9d5d2eff955
(i get so) sentimental royorbison,https://open.spotify.com/track/48i055G1OT5KxGGftwFxWy,https://i.scdn.co/image/ab67616d0000b2733a3451a914f4254936cf06bd
the hucklebuck chubbychecker,https://open.spotify.com/track/7EumbJIbcVSyJSYKc4aVsT,https://i.scdn.co/image/ab67616d0000b273d3eefe1def522fa7598f717e
run to him bobbyvee,https://open.spotify.com/track/1QhVLyrR1If5e5i7TA8xwh,https://i.scdn.co/image/ab67616d0000b2734417ff2b3550ef34a8f23ba9
always bobbydarin,https://open.spotify.com/track/3GLjmOmh6a3vjcV41xAIOl,https://i.scdn.co/image/ab67616d0000b27399daa88aef4fb6ab639b4263
(i've got to) cry over you themarvelettes,https://open.spotify.com/track/28bnVI5coZ5ErLMlK1UUQM,https://i.scdn.co/image/ab67616d0000b273a2530cb735e674846ce1153d
sharing you littleeva,https://open.spotify.com/track/72A7QVELjkyDWIlI6hDk2w,https://i.scdn.co/image/ab67616d0000b273d7236f14544b3db88ed3f22b
uptown littleeva,https://open.spotify.com/track/79yk5pztAgQ8WDehDFvGvj,https://i.scdn.co/image/ab67616d0000b273d7236f14544b3db88ed3f22b
i sold my heart to the junkman deedeesharp,https://open.spotify.com/track/1JfcfNnW1pfsaYdqO6Vrkn,https://i.scdn.co/image/ab67616d0000b27308459c90026555f846559fcc
you alone (solo tu) jerryvale,https://open.spotify.com/track/7fiGF3pFxK1cXdbLeAh10y,https://i.scdn.co/image/ab67616d0000b2734eea38e2763090fda6cab73c
(it's) wonderful to be young cliffrichard,https://open.spotify.com/track/3n26Dm6KuqWrCJzM7pcQhp,https://i.scdn.co/image/ab67616d0000b273cc7509b5d760f667d75e6bdc
let me in theorlons,https://open.spotify.com/track/6qkZ6D3ogNyW2YDWsz7e3z,https://i.scdn.co/image/ab67616d0000b273e7879474496711f094ae2d34
baby that's love genechandler,https://open.spotify.com/track/3D6sUpBIdjfrTVx0rcudyU,https://i.scdn.co/image/ab67616d0000b2735acd93efc07861a24d41acad
so many ways genechandler,https://open.spotify.com/track/6Hy22YDN9HJMRlJP1LwnJy,https://i.scdn.co/image/ab67616d0000b273a88710bbb2474d9b044947e2
from day to day genechandler,https://open.spotify.com/track/6Hy22YDN9HJMRlJP1LwnJy,https://i.scdn.co/image/ab67616d0000b273a88710bbb2474d9b044947e2
night life royorbison,https://open.spotify.com/track/2By84TGnYTqcbGw9Y3D2fc,https://i.scdn.co/image/ab67616d0000b2732b150c08d3c57a785b02c578
here comes the night bene.king,https://open.spotify.com/track/7rEq647bycgagy5iJfXHqO,https://i.scdn.co/image/ab67616d0000b2731813ea8f590a0aab2820f922
you left me genechandler,https://open.spotify.com/track/1M6OlhmPwjZEO6HovvyAZS,https://i.scdn.co/image/ab67616d0000b273a88710bbb2474d9b044947e2
never again thesupremes,https://open.spotify.com/track/1OppEieGNdItZbE14gLBEv,https://i.scdn.co/image/ab67616d0000b273d5ea1215e77c3f7a7c716370
play a sad song thesupremes,https://open.spotify.com/track/307kcWJQNMdiYYKj1LgClU,https://i.scdn.co/image/ab67616d0000b273d5ea1215e77c3f7a7c716370
big john (ain't you gonna marry me) theshirelles,https://open.spotify.com/track/25IiJu0DjOqsnQXgNHWp5i,https://i.scdn.co/image/ab67616d0000b2735f73759bac13ce046190cc9a
dreamy eyes johnnytillotson,https://open.spotify.com/track/7CiLTJANslRNGigDDDCB01,https://i.scdn.co/image/ab67616d0000b273a3189737db01db00106acefd
all by myself bobbydarin,https://open.spotify.com/track/22tZjHnFCut6fKXOzopLuJ,https://i.scdn.co/image/ab67616d0000b27399daa88aef4fb6ab639b4263
a fool never learns andywilliams,https://open.spotify.com/track/78Uz5O2o00RpnNNlvOMl7K,https://i.scdn.co/image/ab67616d0000b273ff31aec892b192b2032ebaf2
you're the one chrismontez,https://open.spotify.com/track/67ZorjDM25q7bETfLbHdfS,https://i.scdn.co/image/ab67616d0000b273f278bff69c7eb12df9c4c3ff
sealed with a kiss shelleyfabares,https://open.spotify.com/track/72ntBtLW9d5jVo9JuRZSfV,https://i.scdn.co/image/ab67616d0000b2733192bf58eba48fd457f09c23
one hundred miles away from home glencampbell,https://open.spotify.com/track/0mLoTgCB8oU0sJGojRtvDu,https://i.scdn.co/image/ab67616d0000b273461762c15f05e141fe6f3097
walkin' with my angel bobbyvee,https://open.spotify.com/track/4SRMCUgrwNFN7vUHvyMS7l,https://i.scdn.co/image/ab67616d0000b2734417ff2b3550ef34a8f23ba9
only you (and you alone) brendalee,https://open.spotify.com/track/60jQTAr2OkFcV4SWSRz3st,https://i.scdn.co/image/ab67616d0000b273f07aa5c8e8b6b285ada4a941
rocking blues chrismontez,https://open.spotify.com/track/1gLZiTwm6U8jk90wE0kMKj,https://i.scdn.co/image/ab67616d0000b27305e854605be20aebf0dc9d40
your song andywilliams,https://open.spotify.com/track/2NKxNkJeFl8EMQEChroJ9O,https://i.scdn.co/image/ab67616d0000b2739ffbe027325528769963c0ce
donna the prima donna dion,https://open.spotify.com/track/2RluieXkKFnU1VrJfHPRlc,https://i.scdn.co/image/ab67616d0000b27347afca9175c82d683a6c9819
the ballad of bonnie & clyde georgiefame,https://open.spotify.com/track/1C2K7ouw8OYXVThAnSXID9,https://i.scdn.co/image/ab67616d0000b273829b7327fcd48d317624dabd
ecstasy bene.king,https://open.spotify.com/track/0QbsvbqaBx4fNQJpfVvbAs,https://i.scdn.co/image/ab67616d0000b2731813ea8f590a0aab2820f922
let's make a memory royorbison,https://open.spotify.com/track/36pIktQteJryMw6OqEleRq,https://i.scdn.co/image/ab67616d0000b2732b150c08d3c57a785b02c578
"baby, let me follow you down bobdylan",https://open.spotify.com/track/1EDjgsFptABkWWjdEbCjwJ,https://i.scdn.co/image/ab67616d0000b273f86dfb435345270049a75af9
soldier boy theshirelles,https://open.spotify.com/track/7xt1KHm7ToHgfOaNhvONRR,https://i.scdn.co/image/ab67616d0000b273181a4d84af4657a577c64799
you're my desire marywells,https://open.spotify.com/track/3EGDsG8PvTgF5d3bK2FwM4,https://i.scdn.co/image/ab67616d0000b273cf4d22ad9c333df3e061047c
"tonight, tonight dion",https://open.spotify.com/track/6Kiffo1xFY46yVFlhKVjvA,https://i.scdn.co/image/ab67616d0000b2732f7c5fe68469256a9e3d933b
what's so good about goodbye smokeyrobinson&themiracles,https://open.spotify.com/track/6QyQmdvQ1ywNccYa0pwLNQ,https://i.scdn.co/image/ab67616d0000b273ecbf249e388aef7863c5f7e3
evergreen royorbison,https://open.spotify.com/track/5j2b2gJVkfE5Z6nU03ITjh,https://i.scdn.co/image/ab67616d0000b2731b3c09cb3ec9f618664f2622
take good care of her johnnytillotson,https://open.spotify.com/track/1DFhvVDtjrcWEzzkqjKPAf,https://i.scdn.co/image/ab67616d0000b273e148e154608dcd1d9582a6e5
"if i had a hammer peter,paulandmary",https://open.spotify.com/track/6R9LiK1WhfnTvFsVfusdQl,https://i.scdn.co/image/ab67616d0000b2732cfb2e0ebce5717447deb069
three coins in the fountain andywilliams,https://open.spotify.com/track/1QByoJxVExNIj30DjUj4Tb,https://i.scdn.co/image/ab67616d0000b2736b51b2bd0ca77a53eb4cd14c
love is a many-splendored thing andywilliams,https://open.spotify.com/track/4hZ5hltXes2wInBl7EGpCP,https://i.scdn.co/image/ab67616d0000b2736b51b2bd0ca77a53eb4cd14c
it's over royorbison,https://open.spotify.com/track/3HZMEIZY9Z6GdhPaG5bAK2,https://i.scdn.co/image/ab67616d0000b2731b3c09cb3ec9f618664f2622
roses are red (my love) bobbyvinton,https://open.spotify.com/track/5zw4SajQ2IKvjnSWXOSDrh,https://i.scdn.co/image/ab67616d0000b273dd6b56be619059b476179aad
crying in the rain theeverlybrothers,https://open.spotify.com/track/3lWuagNhAzcqOikD5KnBku,https://i.scdn.co/image/ab67616d0000b2733b56057c89ad8a6fbb867a01
mr. lonely bobbyvinton,https://open.spotify.com/track/5KG2ahk1cONbHvg3dBdTbx,https://i.scdn.co/image/ab67616d0000b2735980cda6de8365d077f34a5e
stand by me bene.king,https://open.spotify.com/track/3SdTKo2uVsxFblQjpScoHy,https://i.scdn.co/image/ab67616d0000b2731813ea8f590a0aab2820f922
crying royorbison,https://open.spotify.com/track/6eLL7QTdMWdhhG4i3jHDR9,https://i.scdn.co/image/ab67616d0000b2732b150c08d3c57a785b02c578
blue on blue bobbyvinton,https://open.spotify.com/track/5n6zROqnqMtYXfQ2vazEaz,https://i.scdn.co/image/ab67616d0000b2735980cda6de8365d077f34a5e
over and over bobbyvinton,https://open.spotify.com/track/0SAaQBLQ9e75bNI3iq6BQs,https://i.scdn.co/image/ab67616d0000b273a1994d4e8cc313976fc83404
the impossible dream (the quest) andywilliams,https://open.spotify.com/track/4OVxbjasAyR6rkSKhKYcmo,https://i.scdn.co/image/ab67616d0000b2732c1f622598bc4e6f38fb1447
running scared royorbison,https://open.spotify.com/track/6sbj89WozjblBMa5u41orw,https://i.scdn.co/image/ab67616d0000b2732b150c08d3c57a785b02c578
i love how you love me bobbyvinton,https://open.spotify.com/track/6wceQSqQDvdcw0cMNKdp7s,https://i.scdn.co/image/ab67616d0000b2736d1a8d816795ccc18396903c
love letters in the sand patboone,https://open.spotify.com/track/1eqGYJJr2z2GXK1i0hD3BC,https://i.scdn.co/image/ab67616d0000b273d45a035dd41e95e048e5e2a8
limbo rock chubbychecker,https://open.spotify.com/track/6FXjVsmKPW93LXRFYhfmmw,https://i.scdn.co/image/ab67616d0000b273d13f4d5f1d5d19f25783f505
fixin' to die bobdylan,https://open.spotify.com/track/2AyqRzXZ6ZmHcfZ1Mu4Vsj,https://i.scdn.co/image/ab67616d0000b273f86dfb435345270049a75af9
the crowd royorbison,https://open.spotify.com/track/2FNMqr56jFSLyI2GcKgM68,https://i.scdn.co/image/ab67616d0000b2731b3c09cb3ec9f618664f2622
putty in your hands theshirelles,https://open.spotify.com/track/6VNZ2wD3ylpNKHZcz5RluU,https://i.scdn.co/image/ab67616d0000b273f8021b79adc708f21e080caa
she wears my ring royorbison,https://open.spotify.com/track/44PSho9vAo633FRS8fU8gF,https://i.scdn.co/image/ab67616d0000b2732b150c08d3c57a785b02c578
summer song royorbison,https://open.spotify.com/track/6BuHug19tvd3QgB4BKJqtW,https://i.scdn.co/image/ab67616d0000b2732b150c08d3c57a785b02c578
twistin' in the kitchen with dinah samcooke,https://open.spotify.com/track/7FS541dJh3iQAEXEZoDhE6,https://i.scdn.co/image/ab67616d0000b273b3d6f99b4783feeb98b2e7d6
i promise love bene.king,https://open.spotify.com/track/0mTspEiWiN6Y39k8XTsDE6,https://i.scdn.co/image/ab67616d0000b2731813ea8f590a0aab2820f922
wedding day royorbison,https://open.spotify.com/track/729QA5a6NWYdMMlslMWvtI,https://i.scdn.co/image/ab67616d0000b2732b150c08d3c57a785b02c578
loddy lo chubbychecker,https://open.spotify.com/track/2CoFxvhk2uGUv2ZpQBtRKq,https://i.scdn.co/image/ab67616d0000b273d13f4d5f1d5d19f25783f505
cry myself to sleep delshannon,https://open.spotify.com/track/5yeeqLU6PM09ar5MKvMaFs,https://i.scdn.co/image/ab67616d0000b2736885db99a4f4df7a95227f46
"autumn to may peter,paulandmary",https://open.spotify.com/track/4u38tY4PrF3tP3yjGStIrG,https://i.scdn.co/image/ab67616d0000b273cc97a3e6a8fe3fbc123e4fce
i'll be home patboone,https://open.spotify.com/track/7haSrFfTd9mpMdaAJU08Nv,https://i.scdn.co/image/ab67616d0000b273d45a035dd41e95e048e5e2a8
she cried jay&theamericans,https://open.spotify.com/track/30vrWTWGHRF6mbyCiDMamO,https://i.scdn.co/image/ab67616d0000b2734db618cc5d6d094022c0e480
gospel plow bobdylan,https://open.spotify.com/track/3qjiLjxJ4AZvLOtiE8znrD,https://i.scdn.co/image/ab67616d0000b273f86dfb435345270049a75af9
"if i had my way peter,paulandmary",https://open.spotify.com/track/6R9LiK1WhfnTvFsVfusdQl,https://i.scdn.co/image/ab67616d0000b2732cfb2e0ebce5717447deb069
halfway to paradise bobbyvinton,https://open.spotify.com/track/4vX60kQn4cOF0HgLQRS5Rm,https://i.scdn.co/image/ab67616d0000b2735980cda6de8365d077f34a5e
see that my grave is kept clean bobdylan,https://open.spotify.com/track/7CviZOg1GotsImZjY4nrET,https://i.scdn.co/image/ab67616d0000b273f86dfb435345270049a75af9
gravy (for my mashed potatoes) deedeesharp,https://open.spotify.com/track/4cacyP5c3PMlfnyjpg13xW,https://i.scdn.co/image/ab67616d0000b273633674a4e5072dabf5173069
when the girl in your arms is the girl in your heart cliffrichard,https://open.spotify.com/track/1jJVls8580ru1Glnumcyig,https://i.scdn.co/image/ab67616d0000b273cc7509b5d760f667d75e6bdc
cherry hill park billyjoeroyal,https://open.spotify.com/track/2u0kV66s6u9OAVP6PtBf2f,https://i.scdn.co/image/ab67616d0000b273677c32b2296ee146841a5808
it keeps right on a-hurtin' johnnytillotson,https://open.spotify.com/track/7d0sUxZ1O3zyM5B8t6CYST,https://i.scdn.co/image/ab67616d0000b2735382192d8965608f6ca140b5
somebody's gonna miss me samcooke,https://open.spotify.com/track/46wYFLz2lpPBj4Yqz6WU9X,https://i.scdn.co/image/ab67616d0000b273b3d6f99b4783feeb98b2e7d6
grow closer together theimpressions,https://open.spotify.com/track/62Ck7VhVw16ryuf2cjsNzo,https://i.scdn.co/image/ab67616d0000b2732a7be1d6968b6683c26b0e1b
shut down (mono) thebeachboys,https://open.spotify.com/track/0VKhBoakXHimnQYGP4sbRN,https://i.scdn.co/image/ab67616d0000b273fe3588ec525c5242398b0234
our car club thebeachboys,https://open.spotify.com/track/5TJeJhrOPSDGDpMI7lm3fG,https://i.scdn.co/image/ab67616d0000b273fa4b1c3f7c42c7d8d202d5c3
cry and you cry alone lesleygore,https://open.spotify.com/track/51ASuHoU5OwSJU39GN5Czh,https://i.scdn.co/image/ab67616d0000b273b71c2bb954c78c4a605a095a
o holy night andywilliams,https://open.spotify.com/track/2Lk1mO78gqC0CxlNkldTWh,https://i.scdn.co/image/ab67616d0000b27398073965947f92f1641b8356
white christmas andywilliams,https://open.spotify.com/track/5dvqHEDqmWDzdXKr3NQWCG,https://i.scdn.co/image/ab67616d0000b273585897779cf3591ba0f07650
operator marywells,https://open.spotify.com/track/6IL7JqskJ8k1gzZq6e8AAJ,https://i.scdn.co/image/ab67616d0000b273f204aeb19878309f8932453c
ballad of ole' betsy thebeachboys,https://open.spotify.com/track/41RxI8sn9wng2CX9t8I2oC,https://i.scdn.co/image/ab67616d0000b273aec3ecf940ea57f64695f63c
fools rush in (where angels fear to tread) lesleygore,https://open.spotify.com/track/7ngRS53kqxLcEt9Pythc5d,https://i.scdn.co/image/ab67616d0000b2731f88f87d7b1df743015cacac
young and foolish lesleygore,https://open.spotify.com/track/22MMKFjPac3doW2sCh4jAZ,https://i.scdn.co/image/ab67616d0000b2731f88f87d7b1df743015cacac
girl from the north country bobdylan,https://open.spotify.com/track/4K1imZQQ0yKtJ40vGmUajS,https://i.scdn.co/image/ab67616d0000b27322debe1325cc21c9bb0c0b07
second hand love conniefrancis,https://open.spotify.com/track/0877I2tK4mGWCFfwXsx0qy,https://i.scdn.co/image/ab67616d0000b273c9a04e077308f223269e240f
i would lesleygore,https://open.spotify.com/track/5YFc6B9jjj3NfpwIkQF60M,https://i.scdn.co/image/ab67616d0000b273b71c2bb954c78c4a605a095a
i'll keep it with mine bobdylan,https://open.spotify.com/track/1EFdG2QmqGLqNiSECOpW07,https://i.scdn.co/image/ab67616d0000b273361e855f50d440d1e0819e9b
if that's the way you want it lesleygore,https://open.spotify.com/track/7nukh3V2khBy6H4GM9EsFX,https://i.scdn.co/image/ab67616d0000b2731f88f87d7b1df743015cacac
because i love you buddyholly,https://open.spotify.com/track/2kqcvSfSgQ2kIuOMilzpW1,https://i.scdn.co/image/ab67616d0000b2730d7c6ec43a9cca80f77c7ba2
custom machine thebeachboys,https://open.spotify.com/track/70K35XxNlL3RrSGtInPBMy,https://i.scdn.co/image/ab67616d0000b273aec3ecf940ea57f64695f63c
the death of emmett till bobdylan,https://open.spotify.com/track/1Vzgr8q0YRNpj5bk89YB6y,https://i.scdn.co/image/ab67616d0000b2738d9a9f36c321909601535422
i understand lesleygore,https://open.spotify.com/track/6gFV3VHWsy5JDXrEUqEkH4,https://i.scdn.co/image/ab67616d0000b273b71c2bb954c78c4a605a095a
many tears ago conniefrancis,https://open.spotify.com/track/4tFENy9kf1zjzRn00eI0I3,https://i.scdn.co/image/ab67616d0000b273c9a04e077308f223269e240f
chora tua tristeza vinceguaraldi,https://open.spotify.com/track/1MSHhgOwXXcdP2EoR6tEKW,https://i.scdn.co/image/ab67616d0000b273e393262209a0580e09b8a9d8
breakin' in a brand new broken heart conniefrancis,https://open.spotify.com/track/3nUrhP3KuK4R1qdxRk2Kgo,https://i.scdn.co/image/ab67616d0000b273c9a04e077308f223269e240f
surfers rule thebeachboys,https://open.spotify.com/track/2QtmAMLsY1dISjH6JqgZmh,https://i.scdn.co/image/ab67616d0000b273fa4b1c3f7c42c7d8d202d5c3
i'm the one who loves you theimpressions,https://open.spotify.com/track/1ru5R5iSawvuMELqKXxLjS,https://i.scdn.co/image/ab67616d0000b27381703eef6202ecf509d2cf55
wonderful summer robinward,https://open.spotify.com/track/7nSyzFpoLZUds8P6387E3Y,https://i.scdn.co/image/ab67616d0000b2730f14e80d6fdbf3f120fe3b87
mr. tambourine man bobdylan,https://open.spotify.com/track/3RkQ3UwOyPqpIiIvGVewuU,https://i.scdn.co/image/ab67616d0000b2736960c5f4eb72f0c06aa92181
from me to you delshannon,https://open.spotify.com/track/5MaO1Lu6KH8iLAeLqoztyo,https://i.scdn.co/image/ab67616d0000b27367bb773f0dc772b1768e6bad
time to go lesleygore,https://open.spotify.com/track/5MIUP1jvM8Hw3h8TnzDL7P,https://i.scdn.co/image/ab67616d0000b2731f88f87d7b1df743015cacac
standing on the highway bobdylan,https://open.spotify.com/track/6HSXNV0b4M4cLJ7ljgVVeh,https://i.scdn.co/image/ab67616d0000b2736c86683d20c72e3874c11c6d
dance on theshadows,https://open.spotify.com/track/2gbXeth1JMPhpOzMZEhxQz,https://i.scdn.co/image/ab67616d0000b2735f814a2bf5cda8b7f26f0e27
slippin' and slidin' buddyholly,https://open.spotify.com/track/5BkQobFagZCBgtTgaTbute,https://i.scdn.co/image/ab67616d0000b273581fc8f440e1d3257d40586a
"old coat peter,paulandmary",https://open.spotify.com/track/4ovF3fgzZDg5pqqZHP1EHO,https://i.scdn.co/image/ab67616d0000b2730a004bbbd9d037cdee5c9b5d
two kinds of tear drops delshannon,https://open.spotify.com/track/7FemW4l9pMwdhWVcaP4dAT,https://i.scdn.co/image/ab67616d0000b27367bb773f0dc772b1768e6bad
masters of war bobdylan,https://open.spotify.com/track/7xVpkVkd1klTzLJEysIR7z,https://i.scdn.co/image/ab67616d0000b2737d214af8499aa95ad220f573
with god on our side bobdylan,https://open.spotify.com/track/5KWAQVVf6fRLtmiznPSiKg,https://i.scdn.co/image/ab67616d0000b273de2e5d954dfadb5ed5a16b64
i'm gonna be warm this winter conniefrancis,https://open.spotify.com/track/5kztrigpAlJzaadO7IJkLv,https://i.scdn.co/image/ab67616d0000b273c9a04e077308f223269e240f
